mobile_wt,ram_gb,fc,pc,num_rear_cameras,battery_power,screen_size,launched_year,price_range,brand_Apple,brand_Google,brand_Honor,brand_Huawei,brand_Infinix,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_POCO,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo,brand_Xiaomi
213.0,12.0,10.5,50.0,1,5050.0,6.7,2023,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194.0,8.0,10.5,64.0,1,4385.0,6.1,2024,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0,8.0,10.8,50.0,1,4600.0,6.3,2024,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.0,12.0,10.8,50.0,1,5050.0,6.7,2024,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.0,16.0,10.8,50.0,1,5250.0,6.8,2024,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0,16.0,10.8,50.0,1,5500.0,7.6,2024,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,4.0,8.0,13.0,1,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195.0,3.0,5.0,8.0,1,5000.0,6.52,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198.0,8.0,32.0,50.0,1,5200.0,6.8,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200.0,6.0,16.0,50.0,1,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195.0,6.0,16.0,50.0,1,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190.0,3.0,5.0,8.0,1,5000.0,6.52,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205.0,8.0,32.0,50.0,1,5200.0,6.8,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
192.0,4.0,16.0,50.0,1,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
280.0,12.0,32.0,64.0,1,5500.0,7.85,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195.0,8.0,32.0,50.0,1,4300.0,6.9,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
225.0,8.0,16.0,50.0,1,6000.0,6.8,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190.0,4.0,16.0,50.0,1,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202.0,12.0,50.0,108.0,1,5200.0,6.9,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195.0,4.0,16.0,50.0,1,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210.0,8.0,32.0,50.0,1,5200.0,6.8,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230.0,8.0,16.0,50.0,1,6000.0,6.8,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210.0,12.0,50.0,108.0,1,5200.0,6.9,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205.0,12.0,50.0,64.0,1,5200.0,6.8,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198.0,8.0,32.0,50.0,1,5000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195.0,6.0,32.0,50.0,1,5000.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230.0,12.0,32.0,64.0,1,6000.0,6.9,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210.0,8.0,32.0,50.0,1,5200.0,6.8,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195.0,6.0,16.0,50.0,1,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195.0,3.0,5.0,8.0,1,5000.0,6.52,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202.0,12.0,50.0,108.0,1,5200.0,6.9,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200.0,8.0,32.0,50.0,1,5000.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205.0,12.0,50.0,108.0,1,5200.0,6.8,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200.0,8.0,32.0,50.0,1,5000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198.0,6.0,32.0,50.0,1,5000.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240.0,8.0,32.0,50.0,1,6000.0,6.9,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230.0,8.0,16.0,50.0,1,6000.0,6.8,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
192.0,6.0,8.0,50.0,1,5000.0,6.78,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190.0,4.0,8.0,50.0,1,5000.0,6.6,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,8.0,16.0,50.0,1,5200.0,6.78,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194.0,8.0,16.0,50.0,1,5000.0,6.8,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196.0,12.0,32.0,108.0,1,5300.0,6.9,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198.0,12.0,32.0,108.0,1,5500.0,6.9,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198.0,8.0,32.0,108.0,1,5200.0,6.8,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196.0,8.0,32.0,50.0,1,5000.0,6.78,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,8.0,32.0,108.0,1,5200.0,6.8,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,12.0,32.0,108.0,1,5300.0,6.8,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196.0,12.0,32.0,108.0,1,5500.0,6.9,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196.0,8.0,32.0,50.0,1,5000.0,6.78,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,4.0,8.0,13.0,1,5000.0,6.6,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,8.0,32.0,108.0,1,5000.0,6.78,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,12.0,50.0,108.0,1,5000.0,6.78,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,12.0,50.0,108.0,1,5000.0,6.78,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190.0,8.0,32.0,108.0,1,4500.0,6.7,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190.0,8.0,32.0,108.0,1,5000.0,6.78,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190.0,12.0,32.0,108.0,1,5000.0,6.78,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196.0,8.0,8.0,50.0,1,5000.0,6.78,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191.0,4.0,8.0,13.0,1,5000.0,6.6,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205.0,4.0,8.0,16.0,1,6000.0,6.82,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202.0,8.0,8.0,50.0,1,5000.0,6.78,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185.0,8.0,50.0,108.0,1,5000.0,6.78,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185.0,12.0,50.0,108.0,1,5000.0,6.78,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187.0,8.0,32.0,108.0,1,5000.0,6.67,2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,6.0,8.0,13.0,1,5000.0,6.82,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209.0,4.0,8.0,13.0,1,6000.0,6.82,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191.0,8.0,8.0,50.0,1,5000.0,6.6,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190.0,4.0,8.0,13.0,1,5000.0,6.6,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198.0,6.0,8.0,50.0,1,5000.0,6.82,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202.0,8.0,8.0,50.0,1,5000.0,6.78,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204.0,6.0,8.0,50.0,1,5000.0,6.6,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,4.0,8.0,13.0,1,5000.0,6.6,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205.0,4.0,8.0,48.0,1,5000.0,6.82,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211.0,6.0,8.0,48.0,1,6000.0,6.82,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211.0,6.0,8.0,48.0,1,6000.0,6.82,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,3.0,8.0,13.0,1,5000.0,6.6,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207.0,4.0,8.0,13.0,1,6000.0,6.82,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201.0,4.0,8.0,13.0,1,5200.0,6.6,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209.0,4.0,8.0,13.0,1,6000.0,6.82,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205.0,6.0,8.0,50.0,1,5000.0,6.78,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,2.0,5.0,8.0,1,5000.0,6.1,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210.0,6.0,8.0,48.0,1,5200.0,6.78,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210.0,6.0,16.0,64.0,1,5200.0,6.95,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210.0,8.0,16.0,48.0,1,4500.0,6.85,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204.0,4.0,8.0,16.0,1,5200.0,6.78,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205.0,8.0,48.0,64.0,1,4500.0,6.85,2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195.0,3.0,8.0,13.0,1,5000.0,6.6,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175.0,4.0,8.0,48.0,1,3750.0,6.5,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.0,8.0,32.0,40.0,1,4000.0,6.53,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,8.0,32.0,50.0,1,4000.0,6.57,2020,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,12.0,32.0,50.0,1,4000.0,6.57,2020,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,6.0,16.0,64.0,1,4000.0,6.5,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.0,6.0,16.0,40.0,1,4300.0,6.63,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0,8.0,8.0,48.0,1,5000.0,7.09,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.0,6.0,16.0,64.0,1,4300.0,6.81,2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.0,8.0,32.0,40.0,1,4200.0,6.57,2020,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.0,4.0,8.0,48.0,1,5000.0,6.67,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189.0,8.0,16.0,50.0,1,4000.0,6.72,2021,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.0,8.0,32.0,108.0,1,4300.0,6.57,2021,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.0,8.0,32.0,108.0,1,4000.0,6.72,2021,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.0,8.0,16.0,108.0,1,4000.0,6.78,2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,6.0,16.0,64.0,1,4300.0,6.67,2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.0,6.0,16.0,64.0,1,4000.0,6.6,2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.0,8.0,16.0,64.0,1,3800.0,6.53,2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.0,6.0,8.0,13.0,1,5000.0,6.5,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.0,8.0,13.0,50.0,1,4600.0,6.76,2021,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.0,8.0,13.0,50.0,1,4600.0,6.76,2021,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236.0,12.0,13.0,50.0,1,4600.0,6.76,2021,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.0,8.0,32.0,108.0,1,4800.0,6.67,2021,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,8.0,50.0,108.0,1,4800.0,6.78,2021,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.0,8.0,16.0,64.0,1,4300.0,6.67,2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189.0,6.0,16.0,48.0,1,4800.0,6.81,2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.0,6.0,16.0,48.0,1,4000.0,6.7,2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.0,8.0,8.0,64.0,1,5000.0,7.09,2021,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,6.0,5.0,13.0,1,5000.0,6.52,2022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198.0,6.0,5.0,13.0,1,5000.0,6.74,2022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.0,8.0,12.0,50.0,1,4800.0,6.81,2022,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215.0,8.0,12.0,50.0,1,4600.0,6.81,2022,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.0,12.0,12.0,50.0,1,4600.0,6.81,2022,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288.0,12.0,42.0,50.0,1,4750.0,7.9,2022,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.0,8.0,32.0,54.0,1,4800.0,6.67,2022,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,8.0,50.0,54.0,1,4500.0,6.78,2022,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209.0,12.0,50.0,54.0,1,4500.0,6.78,2022,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.0,6.0,8.0,50.0,1,5100.0,6.67,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.0,6.0,8.0,50.0,1,4000.0,6.7,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196.0,4.0,5.0,13.0,1,5200.0,6.74,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.0,6.0,5.0,13.0,1,5200.0,6.74,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.0,8.0,12.0,50.0,1,5100.0,6.81,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.0,12.0,12.0,50.0,1,5100.0,6.81,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.0,16.0,12.0,50.0,1,5450.0,6.81,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.0,12.0,16.0,50.0,1,5000.0,7.9,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.0,8.0,32.0,160.0,1,4800.0,6.67,2022,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0,12.0,50.0,160.0,1,4800.0,6.78,2022,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.0,8.0,32.0,64.0,1,4600.0,6.67,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.0,6.0,8.0,108.0,1,5800.0,6.78,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.0,6.0,8.0,100.0,1,4500.0,6.7,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.0,4.0,5.0,13.0,1,5000.0,6.52,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0,6.0,5.0,50.0,1,5200.0,6.74,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.0,8.0,12.0,50.0,1,5200.0,6.81,2024,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.0,12.0,12.0,50.0,1,5500.0,6.81,2024,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.0,16.0,12.0,50.0,1,5550.0,6.81,2024,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0,12.0,16.0,50.0,1,5000.0,7.92,2024,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.0,12.0,50.0,200.0,1,5000.0,6.7,2023,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.0,12.0,50.0,200.0,1,5000.0,6.78,2023,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.0,8.0,32.0,64.0,1,4600.0,6.67,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.0,6.0,20.0,64.0,1,4700.0,6.67,2020,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209.0,4.0,16.0,48.0,1,5000.0,6.67,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
215.0,6.0,20.0,64.0,1,5160.0,6.67,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
198.0,4.0,8.0,48.0,1,6000.0,6.53,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
196.0,6.0,20.0,48.0,1,4520.0,6.67,2021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
215.0,6.0,20.0,48.0,1,5160.0,6.67,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190.0,4.0,8.0,48.0,1,5000.0,6.5,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205.0,6.0,16.0,64.0,1,5065.0,6.67,2021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193.0,6.0,16.0,64.0,1,5000.0,6.6,2021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195.0,4.0,16.0,50.0,1,5000.0,6.6,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195.0,6.0,20.0,64.0,1,4500.0,6.67,2022,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
210.0,8.0,20.0,64.0,1,4700.0,6.67,2022,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205.0,6.0,16.0,108.0,1,5000.0,6.67,2022,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179.0,6.0,16.0,64.0,1,5000.0,6.43,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201.0,4.0,5.0,50.0,1,5000.0,6.58,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
178.8,4.0,13.0,64.0,1,5000.0,6.43,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181.0,6.0,16.0,64.0,1,5000.0,6.67,2023,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
204.0,8.0,20.0,64.0,1,5160.0,6.67,2023,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189.0,6.0,13.0,48.0,1,5000.0,6.67,2023,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181.0,6.0,16.0,108.0,1,5000.0,6.67,2023,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199.0,4.0,8.0,50.0,1,5000.0,6.58,2023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202.0,6.0,8.0,50.0,1,5000.0,6.79,2023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193.0,6.0,16.0,64.0,1,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205.0,8.0,20.0,108.0,1,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190.0,6.0,20.0,64.0,1,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
210.0,8.0,20.0,108.0,1,5160.0,6.67,2024,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190.0,4.0,5.0,50.0,1,5000.0,6.5,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195.0,6.0,16.0,64.0,1,5000.0,6.67,2025,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
207.0,8.0,20.0,108.0,1,6000.0,6.67,2025,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
198.0,6.0,8.0,50.0,1,5110.0,6.67,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
239.0,12.0,10.0,50.0,1,4400.0,7.6,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
239.0,12.0,10.0,50.0,1,4400.0,7.6,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
239.0,12.0,10.0,50.0,1,4400.0,7.6,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
