weight_g,screen_inches,announced_year,main_camera_mp,ram_gb,storage_gb,battery_mah,has_nfc,has_5g,wlan_dual_band,has_gps,card_slot,brand_price_tier,price_range
180.0,5.5,2017.0,13.0,3.0,16.0,5000.0,0,0,0,1,1,197.357314338843,0
180.0,5.5,2017.0,13.0,3.0,16.0,4000.0,0,0,0,1,1,197.357314338843,0
146.7,5.0,2017.0,8.0,2.0,16.0,4000.0,0,0,0,1,1,197.357314338843,0
169.0,5.0,2017.0,13.0,3.0,16.0,4000.0,0,0,0,1,1,197.357314338843,0
163.0,5.5,2016.0,13.0,3.0,32.0,3000.0,0,0,0,1,1,197.357314338843,1
193.0,5.5,2017.0,13.0,3.0,32.0,4000.0,0,0,0,1,1,197.357314338843,0
165.0,5.2,2017.0,16.0,4.0,64.0,3000.0,0,0,0,1,1,197.357314338843,1
145.0,5.5,2017.0,13.0,3.0,16.0,3000.0,0,0,0,1,1,197.357314338843,1
133.0,5.0,2017.0,13.0,2.0,16.0,2200.0,0,0,0,1,1,184.46346945100353,0
156.0,5.3,2016.0,13.0,2.0,16.0,2600.0,0,0,0,1,1,197.74918373671784,1
155.0,5.5,2016.0,13.0,3.0,16.0,2500.0,0,0,0,1,1,204.09489802243212,0
126.0,5.0,2016.0,8.0,1.0,16.0,2000.0,0,0,0,1,1,204.06199341725926,0
138.0,5.0,2016.0,8.0,2.0,16.0,2800.0,0,0,0,1,1,213.19672480346708,1
147.0,5.0,2016.0,8.0,3.0,32.0,2450.0,0,0,0,1,1,204.06199341725926,1
142.0,5.5,2016.0,16.0,3.0,32.0,3000.0,0,0,0,1,1,197.357314338843,1
167.5,5.0,2016.0,8.0,3.0,16.0,4000.0,0,0,0,1,1,204.06199341725926,1
155.0,5.0,2016.0,8.0,2.0,16.0,3200.0,0,0,0,1,1,184.46346945100353,0
145.0,5.0,2016.0,13.0,3.0,32.0,2350.0,0,0,0,1,1,197.357314338843,1
145.0,5.5,2015.0,13.0,2.0,16.0,2500.0,0,0,0,1,1,204.06199341725926,1
141.0,5.5,2015.0,13.0,2.0,32.0,2910.0,0,0,0,1,0,197.74918373671784,2
158.0,5.5,2015.0,8.0,1.0,8.0,2500.0,0,0,0,1,1,197.357314338843,1
135.0,5.0,2015.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,197.357314338843,0
147.0,5.5,2015.0,13.0,2.0,16.0,3500.0,0,0,0,1,1,184.46346945100353,1
110.0,5.0,2015.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,204.06199341725926,1
135.0,4.7,2015.0,8.0,1.0,8.0,1980.0,0,0,0,1,1,197.74918373671784,0
131.0,5.0,2015.0,13.0,2.0,16.0,2500.0,0,0,0,1,1,204.09489802243212,2
135.0,5.0,2014.0,8.0,1.0,8.0,2100.0,0,0,0,1,1,204.09489802243212,1
173.8,6.0,2014.0,8.0,1.0,16.0,2800.0,0,0,0,1,1,204.09489802243212,1
117.0,4.0,2014.0,5.0,1.0,8.0,1500.0,0,0,0,1,1,197.357314338843,0
148.0,5.5,2014.0,8.0,1.0,4.0,2500.0,0,0,0,1,1,197.357314338843,0
155.0,5.0,2014.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,213.19672480346708,1
204.0,4.7,2014.0,20.1,2.0,16.0,2600.0,1,0,1,1,1,184.46346945100353,3
115.0,5.0,2014.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,204.09489802243212,0
141.0,5.0,2014.0,13.0,2.0,16.0,2500.0,0,0,0,1,1,197.357314338843,2
140.0,4.5,2013.0,8.0,1.0,4.0,1700.0,0,0,0,1,1,197.74918373671784,1
160.0,5.0,2013.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,197.74918373671784,1
120.0,4.0,2013.0,5.0,1.0,4.0,1500.0,0,0,0,1,1,213.19672480346708,0
135.0,5.0,2013.0,8.0,1.0,4.0,2500.0,0,0,0,1,1,184.46346945100353,3
133.0,5.0,2014.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,204.09489802243212,1
159.0,5.45,2018.0,13.0,3.0,32.0,4000.0,0,0,0,1,1,234.09910730888433,0
159.0,5.0,2017.0,13.0,2.0,16.0,2500.0,0,0,0,1,1,229.9989797815821,0
152.0,5.0,2017.0,13.0,4.0,32.0,3000.0,0,0,0,1,1,234.09910730888433,0
128.0,4.7,2016.0,8.0,2.0,8.0,2000.0,0,0,0,1,1,234.09910730888433,0
172.0,5.2,2016.0,13.0,3.0,16.0,3000.0,0,0,0,1,1,237.46571446280996,1
172.0,5.5,2016.0,13.0,4.0,32.0,4000.0,0,0,0,1,1,234.09910730888433,1
184.0,6.0,2016.0,13.0,3.0,16.0,4000.0,0,0,0,1,1,246.7132654958678,1
159.0,5.2,2015.0,21.0,4.0,32.0,3000.0,0,0,0,1,1,229.9989797815821,3
128.0,4.7,2015.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,244.66571446280994,0
143.0,5.0,2015.0,8.0,2.0,16.0,2230.0,0,0,0,1,1,246.7132654958678,0
155.0,5.5,2015.0,13.0,2.0,16.0,2500.0,0,0,0,1,1,234.09910730888433,0
205.0,6.7,2021.0,16.0,8.0,128.0,5000.0,1,1,1,1,1,246.44486925270635,3
203.0,6.5,2020.0,16.0,6.0,128.0,5000.0,1,0,1,1,1,246.44486925270635,3
160.0,5.45,2020.0,5.0,2.0,16.0,3000.0,0,0,1,1,1,258.18112179911003,0
173.5,6.22,2020.0,8.0,4.0,64.0,4000.0,0,0,1,1,1,258.18112179911003,0
165.0,6.09,2019.0,16.0,3.0,32.0,3000.0,0,0,1,1,1,254.0726069857047,0
165.0,6.09,2019.0,13.0,3.0,32.0,3000.0,0,0,1,1,1,250.25757850640798,0
160.0,5.45,2019.0,5.0,2.0,32.0,3000.0,0,0,0,1,1,252.06791666990765,0
215.5,6.8,2020.0,32.0,8.0,256.0,5000.0,1,1,1,1,1,252.06791666990765,3
201.0,6.5,2020.0,25.0,6.0,128.0,5000.0,1,0,1,1,1,246.44486925270635,3
170.0,6.2,2019.0,16.0,3.0,32.0,3850.0,1,0,1,1,1,258.18112179911003,1
150.0,5.7,2019.0,13.0,4.0,64.0,3075.0,0,0,1,1,0,252.06791666990765,2
160.0,6.2,2019.0,8.0,4.0,128.0,3300.0,0,0,1,1,1,252.06791666990765,1
170.0,6.2,2019.0,16.0,6.0,128.0,3850.0,1,0,1,1,1,258.18112179911003,2
150.0,5.7,2018.0,13.0,4.0,64.0,3075.0,1,0,0,1,1,254.0726069857047,1
175.0,6.0,2018.0,13.0,6.0,128.0,3600.0,1,0,1,1,1,258.18112179911003,2
157.5,6.0,2018.0,8.0,3.0,32.0,2965.0,0,0,0,1,1,250.25757850640798,1
137.0,5.5,2018.0,13.0,3.0,32.0,2730.0,0,0,0,1,1,246.44486925270635,0
185.0,6.0,2018.0,12.0,4.0,64.0,3930.0,1,0,1,1,1,258.18112179911003,3
188.0,6.0,2017.0,12.0,6.0,128.0,3930.0,1,0,1,1,1,252.06791666990765,3
142.0,5.2,2017.0,16.0,4.0,64.0,2600.0,1,0,1,1,1,246.44486925270635,2
169.0,5.5,2017.0,12.0,6.0,128.0,3000.0,1,0,1,1,1,258.18112179911003,3
175.0,5.5,2017.0,16.0,3.0,32.0,4000.0,0,0,0,1,1,258.18112179911003,1
170.0,5.7,2017.0,12.0,4.0,128.0,3000.0,1,0,1,1,1,250.25757850640798,2
145.0,5.2,2017.0,16.0,4.0,64.0,2500.0,1,0,1,1,1,254.0726069857047,1
174.0,5.5,2016.0,16.0,3.0,64.0,3200.0,1,0,1,1,1,254.0726069857047,2
140.0,5.0,2016.0,13.0,2.0,16.0,2200.0,1,0,0,1,1,252.06791666990765,1
165.0,5.5,2016.0,20.0,4.0,64.0,3000.0,1,0,1,1,1,246.44486925270635,2
148.0,5.0,2017.0,13.0,3.0,32.0,3300.0,0,0,0,1,1,253.85595657665002,1
149.8,5.0,2016.0,13.0,3.0,32.0,2300.0,1,0,0,1,1,250.25757850640798,1
155.0,5.5,2016.0,13.0,3.0,32.0,2700.0,0,0,0,1,1,246.44486925270635,1
153.0,5.5,2016.0,13.0,3.0,32.0,2800.0,0,0,0,1,1,258.18112179911003,2
142.0,5.0,2016.0,13.0,3.0,32.0,2200.0,0,0,0,1,1,252.06791666990765,1
158.0,5.0,2016.0,13.0,2.0,16.0,2840.0,1,0,1,1,1,258.18112179911003,2
156.0,5.5,2016.0,13.0,3.0,32.0,2800.0,1,0,0,1,1,246.44486925270635,1
158.0,5.0,2016.0,13.0,2.0,16.0,2840.0,1,0,1,1,1,252.06791666990765,2
161.0,5.2,2016.0,12.0,3.0,32.0,3000.0,1,0,1,1,1,252.06791666990765,2
161.0,5.2,2016.0,12.0,4.0,64.0,3000.0,1,0,1,1,1,253.85595657665002,3
155.0,5.5,2016.0,13.0,2.0,16.0,2700.0,0,0,0,1,1,252.06791666990765,2
140.0,5.0,2016.0,13.0,2.0,16.0,2200.0,0,0,0,1,1,258.18112179911003,1
140.0,5.0,2016.0,8.0,1.5,16.0,2200.0,1,0,0,1,1,252.06791666990765,1
140.1,5.0,2016.0,5.0,1.5,8.0,2000.0,0,0,0,1,1,250.25757850640798,0
170.0,5.5,2015.0,13.0,3.0,32.0,3000.0,1,0,1,1,1,254.0726069857047,3
158.0,5.0,2015.0,13.0,2.0,16.0,2840.0,1,0,1,1,1,250.25757850640798,2
148.0,5.5,2015.0,13.0,3.0,32.0,2800.0,0,0,0,1,1,254.0726069857047,0
153.0,5.5,2015.0,13.0,2.0,16.0,2800.0,0,0,0,1,1,252.06791666990765,2
165.0,5.5,2015.0,13.0,2.0,16.0,2600.0,0,0,0,1,1,254.0726069857047,3
161.0,5.2,2015.0,20.2,3.0,32.0,2700.0,1,0,0,1,1,246.44486925270635,3
168.0,5.2,2015.0,21.0,3.0,32.0,2840.0,1,0,1,1,1,252.06791666990765,3
143.0,5.0,2015.0,13.0,3.0,32.0,2150.0,1,0,1,1,1,246.44486925270635,3
138.9,5.0,2015.0,8.0,1.5,8.0,2000.0,0,0,0,1,1,250.25757850640798,1
156.0,4.7,2015.0,8.0,1.5,8.0,2000.0,0,0,0,1,1,252.06791666990765,0
155.0,5.2,2015.0,20.0,3.0,32.0,2840.0,1,0,1,1,1,250.25757850640798,3
154.5,5.5,2015.0,13.0,1.0,16.0,2600.0,0,0,0,1,1,253.85595657665002,1
146.0,4.5,2015.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,258.18112179911003,0
168.0,5.2,2015.0,4.0,3.0,32.0,2840.0,1,0,1,1,1,258.18112179911003,3
160.0,5.0,2015.0,5.0,2.0,32.0,2840.0,1,0,1,1,1,253.85595657665002,3
150.0,5.5,2015.0,20.0,3.0,32.0,2800.0,1,0,1,1,1,254.0726069857047,3
147.0,5.5,2015.0,13.0,2.0,16.0,2800.0,1,0,1,1,1,252.06791666990765,3
157.0,5.0,2015.0,20.0,3.0,32.0,2840.0,1,0,1,1,1,246.44486925270635,3
155.0,5.5,2015.0,13.0,2.0,16.0,2600.0,0,0,0,1,1,250.25757850640798,3
138.0,5.0,2015.0,13.0,1.0,8.0,2000.0,0,0,0,1,1,250.25757850640798,2
140.0,5.0,2014.0,13.0,2.0,16.0,2000.0,0,0,0,1,1,258.18112179911003,1
154.0,4.7,2015.0,8.0,1.0,16.0,2000.0,0,0,0,1,1,250.25757850640798,1
183.0,5.5,2015.0,13.0,2.0,16.0,2600.0,0,0,1,1,1,253.85595657665002,1
145.0,4.5,2015.0,5.0,1.0,8.0,2100.0,0,0,0,1,1,253.85595657665002,0
160.0,5.0,2014.0,8.0,1.0,8.0,2100.0,0,0,0,1,1,252.06791666990765,1
160.0,5.0,2014.0,8.0,1.0,8.0,2100.0,0,0,0,1,1,250.25757850640798,1
158.0,5.5,2014.0,13.0,1.0,16.0,2600.0,0,0,0,1,1,258.18112179911003,2
160.0,5.0,2014.0,13.0,2.0,16.0,2600.0,0,0,1,1,1,252.06791666990765,2
154.0,5.2,2014.0,13.0,2.0,16.0,2400.0,1,0,1,1,1,252.06791666990765,3
146.0,4.7,2014.0,8.0,1.0,8.0,2040.0,0,0,0,1,1,252.06791666990765,2
155.0,5.5,2014.0,13.0,1.0,16.0,2600.0,0,0,1,1,1,252.06791666990765,2
155.0,5.5,2014.0,13.0,2.0,16.0,2600.0,1,0,1,1,1,250.25757850640798,3
155.0,5.5,2014.0,13.0,2.0,16.0,2600.0,1,0,1,1,1,252.06791666990765,3
164.0,5.0,2014.0,13.0,2.0,16.0,2600.0,1,0,1,1,1,250.25757850640798,3
158.0,4.7,2014.0,5.0,1.0,8.0,2100.0,1,0,0,1,1,258.18112179911003,1
160.0,5.0,2014.0,4.0,2.0,32.0,2600.0,1,0,1,1,1,252.06791666990765,3
151.0,5.0,2014.0,13.0,2.0,32.0,2700.0,1,0,0,1,1,253.85595657665002,2
137.0,4.5,2014.0,13.0,1.5,16.0,2100.0,1,0,1,1,1,246.44486925270635,2
160.0,5.0,2014.0,4.0,2.0,16.0,2600.0,1,0,1,1,1,252.06791666990765,3
160.0,5.0,2014.0,5.0,1.0,4.0,1950.0,0,0,0,1,1,258.18112179911003,1
145.0,5.0,2014.0,13.0,2.0,16.0,2600.0,1,0,1,1,1,250.25757850640798,3
137.0,4.5,2014.0,13.0,1.0,16.0,2110.0,1,0,1,1,1,254.0726069857047,2
150.0,5.0,2014.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,252.06791666990765,1
160.0,5.0,2014.0,4.0,2.0,32.0,2600.0,1,0,1,1,1,254.0726069857047,2
140.0,4.5,2014.0,5.0,1.0,4.0,2000.0,0,0,0,1,1,246.44486925270635,1
165.0,5.5,2014.0,13.0,1.5,8.0,2600.0,0,0,0,1,1,253.85595657665002,2
165.0,5.5,2014.0,13.0,1.5,8.0,2600.0,1,0,0,1,1,252.06791666990765,2
143.5,4.7,2014.0,8.0,1.0,8.0,2040.0,1,0,0,1,1,253.85595657665002,1
130.0,4.3,2013.0,8.0,1.0,8.0,2100.0,1,0,0,1,1,253.85595657665002,1
149.0,5.0,2014.0,8.0,1.0,8.0,2100.0,0,0,1,1,1,258.18112179911003,2
149.0,5.0,2013.0,8.0,1.0,8.0,2100.0,0,0,1,1,1,252.06791666990765,2
130.0,4.5,2013.0,5.0,1.0,4.0,2100.0,0,0,0,1,1,246.44486925270635,2
130.0,4.3,2013.0,8.0,1.0,8.0,2100.0,1,0,0,1,1,253.85595657665002,2
217.0,5.9,2013.0,4.0,2.0,32.0,3300.0,1,0,0,1,1,252.06791666990765,3
130.0,4.5,2013.0,5.0,1.0,8.0,2100.0,0,0,0,1,1,258.18112179911003,2
123.0,4.3,2013.0,8.0,1.0,4.0,1800.0,0,0,0,1,1,253.85595657665002,1
122.0,4.3,2013.0,4.0,1.0,16.0,1800.0,0,0,0,1,0,252.06791666990765,2
120.0,4.3,2013.0,8.0,1.0,8.0,1800.0,1,0,1,1,1,254.0726069857047,1
160.0,5.0,2013.0,4.0,2.0,16.0,3200.0,1,0,1,1,1,253.85595657665002,3
130.0,4.5,2013.0,8.0,1.0,8.0,1860.0,1,0,0,1,1,258.18112179911003,2
123.9,4.3,2013.0,5.0,1.0,16.0,2000.0,1,0,1,1,0,252.06791666990765,1
156.0,4.68,2013.0,4.0,2.0,32.0,2300.0,1,0,0,1,1,253.85595657665002,3
143.0,4.7,2013.0,4.0,2.0,64.0,2300.0,1,0,0,1,0,250.25757850640798,2
168.0,5.5,2017.0,13.0,4.0,64.0,4000.0,1,0,1,1,0,279.2604397647807,2
175.0,5.5,2017.0,16.0,6.0,128.0,4070.0,0,0,1,1,0,279.2604397647807,2
153.0,5.5,2016.0,16.0,3.0,32.0,3000.0,0,0,1,1,0,287.88151276130293,1
175.0,5.5,2016.0,16.0,6.0,128.0,4070.0,1,0,1,1,0,277.30571446280993,3
185.0,5.7,2016.0,21.0,6.0,128.0,3100.0,1,0,1,1,0,279.2604397647807,3
153.0,5.5,2016.0,21.0,4.0,32.0,3000.0,0,0,1,1,0,279.2604397647807,2
153.0,5.5,2016.0,16.0,3.0,64.0,3000.0,0,0,1,1,0,287.88151276130293,1
204.0,6.33,2016.0,21.0,4.0,128.0,3400.0,1,0,1,1,0,277.30571446280993,3
169.0,5.5,2016.0,13.0,3.0,32.0,3000.0,0,0,1,1,0,291.6991073088843,2
190.6,6.56,2021.0,32.0,12.0,256.0,4200.0,1,1,1,1,0,308.087799177645,3
188.0,6.58,2021.0,16.0,6.0,128.0,5000.0,0,0,1,1,1,313.081086306358,1
192.3,6.51,2021.0,8.0,6.0,128.0,5000.0,0,0,1,1,1,306.13365112444376,1
185.5,6.58,2021.0,8.0,6.0,128.0,5000.0,0,1,1,1,0,313.081086306358,1
209.5,6.62,2021.0,16.0,12.0,256.0,4000.0,1,1,1,1,0,281.03391879355047,3
192.0,6.51,2020.0,8.0,3.0,64.0,5000.0,0,0,1,1,1,313.081086306358,0
192.0,6.51,2020.0,8.0,6.0,64.0,5000.0,0,0,1,1,1,306.13365112444376,0
178.0,6.56,2020.0,32.0,12.0,256.0,4200.0,1,1,1,1,0,313.081086306358,3
175.6,6.56,2020.0,32.0,12.0,256.0,4300.0,1,1,1,1,0,308.087799177645,3
171.0,6.44,2020.0,44.0,8.0,128.0,4000.0,1,0,1,1,1,306.13365112444376,2
191.4,6.51,2020.0,8.0,8.0,128.0,5000.0,0,0,1,1,0,308.087799177645,1
185.5,6.58,2020.0,8.0,8.0,128.0,5000.0,0,1,1,1,0,303.45967773553724,1
188.0,6.58,2021.0,16.0,8.0,128.0,5000.0,0,0,1,1,1,303.45967773553724,1
188.0,6.58,2020.0,16.0,8.0,128.0,5000.0,0,0,1,1,1,308.087799177645,2
191.0,6.51,2020.0,8.0,4.0,128.0,5000.0,0,0,1,1,1,313.081086306358,0
190.5,6.35,2020.0,8.0,3.0,32.0,5000.0,0,0,0,1,1,308.087799177645,0
171.7,6.44,2020.0,32.0,8.0,256.0,4100.0,0,1,1,1,0,303.45967773553724,3
181.5,6.56,2020.0,32.0,8.0,256.0,4315.0,1,1,1,1,0,303.45967773553724,3
192.3,6.51,2020.0,8.0,6.0,128.0,5000.0,0,0,1,1,0,308.087799177645,0
190.5,6.35,2020.0,8.0,4.0,128.0,5000.0,0,0,0,1,1,313.081086306358,1
192.3,6.51,2020.0,8.0,8.0,128.0,5000.0,0,0,1,1,1,305.46674232296226,1
191.0,6.51,2020.0,8.0,3.0,32.0,5000.0,0,0,1,1,1,303.45967773553724,1
171.0,6.44,2020.0,16.0,8.0,128.0,4100.0,1,0,1,1,1,305.46674232296226,2
192.3,6.51,2020.0,8.0,8.0,128.0,5000.0,0,0,1,1,1,281.03391879355047,1
171.3,6.44,2020.0,16.0,8.0,128.0,4100.0,0,1,1,1,0,303.45967773553724,2
200.4,6.44,2020.0,32.0,8.0,128.0,4350.0,1,1,1,1,1,281.03391879355047,3
171.0,6.44,2020.0,44.0,8.0,256.0,4000.0,1,0,1,1,1,313.081086306358,2
171.0,6.44,2020.0,32.0,8.0,128.0,4100.0,1,0,1,1,1,303.45967773553724,2
186.7,6.38,2020.0,16.0,4.0,128.0,4500.0,0,0,1,1,1,306.13365112444376,1
192.3,6.51,2020.0,8.0,4.0,64.0,5000.0,0,0,1,1,1,303.45967773553724,0
192.3,6.51,2020.0,8.0,4.0,64.0,5000.0,0,0,1,1,1,305.46674232296226,1
198.0,6.56,2020.0,16.0,12.0,256.0,4000.0,1,1,1,1,0,313.081086306358,3
197.0,6.56,2020.0,16.0,12.0,256.0,4500.0,1,1,1,1,0,281.03391879355047,3
190.2,6.38,2020.0,16.0,8.0,128.0,4500.0,0,0,1,1,1,313.081086306358,2
190.0,6.53,2020.0,8.0,8.0,128.0,4500.0,0,0,1,1,0,313.081086306358,1
190.0,6.53,2020.0,8.0,6.0,128.0,4500.0,0,1,1,1,0,308.087799177645,2
199.5,6.57,2020.0,16.0,8.0,256.0,5000.0,1,1,1,1,0,303.45967773553724,3
176.0,6.44,2020.0,32.0,8.0,256.0,4500.0,0,0,1,1,1,303.45967773553724,3
204.1,6.53,2020.0,16.0,8.0,128.0,5000.0,0,0,1,1,1,303.45967773553724,1
192.2,6.56,2020.0,32.0,12.0,256.0,4350.0,1,1,1,1,0,303.45967773553724,3
181.5,6.56,2020.0,32.0,8.0,256.0,4315.0,1,1,1,1,0,303.45967773553724,3
174.5,6.56,2020.0,32.0,8.0,256.0,4200.0,1,1,1,1,0,303.45967773553724,3
173.0,6.56,2020.0,32.0,8.0,256.0,4200.0,1,0,1,1,0,303.45967773553724,3
190.0,6.53,2020.0,16.0,8.0,256.0,4500.0,0,1,1,1,0,308.087799177645,2
195.0,6.57,2020.0,16.0,12.0,256.0,4500.0,1,1,1,1,0,308.087799177645,2
190.2,6.38,2020.0,16.0,8.0,128.0,4500.0,1,0,1,1,1,305.46674232296226,3
197.0,6.47,2020.0,8.0,8.0,128.0,5000.0,0,0,0,1,1,306.13365112444376,1
198.1,6.57,2020.0,16.0,12.0,256.0,4500.0,1,1,1,1,0,303.45967773553724,3
197.0,6.53,2020.0,16.0,8.0,128.0,5000.0,0,0,1,1,1,303.45967773553724,3
219.5,6.89,2020.0,16.0,12.0,256.0,4500.0,1,1,1,1,0,281.03391879355047,3
176.0,6.44,2020.0,32.0,8.0,256.0,4500.0,0,0,1,1,1,281.03391879355047,2
201.0,6.57,2020.0,16.0,8.0,128.0,5000.0,0,1,1,1,1,303.45967773553724,3
214.5,6.44,2020.0,16.0,12.0,256.0,4400.0,1,1,1,1,0,303.45967773553724,3
198.5,6.44,2019.0,32.0,8.0,256.0,4350.0,1,1,1,1,0,303.45967773553724,3
196.5,6.44,2019.0,32.0,8.0,256.0,4350.0,1,1,1,1,0,303.45967773553724,3
176.0,6.44,2019.0,32.0,8.0,256.0,4500.0,0,0,1,1,1,313.081086306358,3
198.5,6.38,2019.0,16.0,12.0,128.0,4500.0,0,0,1,1,0,313.081086306358,3
186.7,6.38,2019.0,32.0,8.0,128.0,4500.0,0,0,1,1,1,305.46674232296226,2
193.0,6.53,2019.0,16.0,8.0,128.0,5000.0,0,0,1,1,1,306.13365112444376,2
186.7,6.38,2019.0,32.0,8.0,128.0,4500.0,1,0,1,1,1,306.13365112444376,3
186.7,6.38,2019.0,32.0,8.0,128.0,4500.0,0,0,1,1,1,308.087799177645,0
188.0,6.44,2019.0,32.0,8.0,256.0,4100.0,0,0,1,1,0,303.45967773553724,3
193.0,6.53,2019.0,16.0,6.0,64.0,5000.0,0,0,1,1,1,306.13365112444376,0
191.5,6.35,2019.0,8.0,3.0,64.0,5000.0,0,0,0,1,1,281.03391879355047,0
193.0,6.53,2019.0,16.0,6.0,128.0,5000.0,0,0,1,1,1,313.081086306358,1
193.0,6.53,2019.0,16.0,8.0,128.0,5000.0,0,0,1,1,1,306.13365112444376,2
198.5,6.38,2019.0,16.0,8.0,256.0,4500.0,0,0,1,1,0,281.03391879355047,2
190.5,6.35,2019.0,8.0,3.0,32.0,5000.0,0,0,0,1,1,303.45967773553724,0
190.5,6.35,2019.0,8.0,4.0,64.0,5000.0,0,0,1,1,1,305.46674232296226,0
190.0,6.35,2019.0,8.0,4.0,64.0,5000.0,0,0,1,1,1,308.087799177645,1
190.5,6.35,2019.0,16.0,6.0,128.0,5000.0,0,0,1,1,1,313.081086306358,1
218.5,6.89,2019.0,16.0,12.0,256.0,4500.0,0,1,1,1,0,303.45967773553724,3
217.3,6.89,2019.0,16.0,8.0,128.0,4500.0,0,0,1,1,0,305.46674232296226,3
189.6,6.38,2019.0,32.0,8.0,128.0,4500.0,0,0,1,1,0,305.46674232296226,2
217.0,6.41,2019.0,12.0,12.0,256.0,4500.0,1,1,1,1,0,305.46674232296226,3
215.0,6.41,2019.0,12.0,12.0,128.0,4500.0,1,0,1,1,0,281.03391879355047,3
163.5,6.22,2019.0,8.0,2.0,32.0,4030.0,0,0,0,1,1,281.03391879355047,0
179.0,6.38,2019.0,32.0,6.0,128.0,4500.0,1,0,1,1,1,303.45967773553724,2
187.0,6.38,2019.0,32.0,8.0,256.0,4500.0,0,0,1,1,1,303.45967773553724,2
179.0,6.38,2019.0,32.0,6.0,256.0,4500.0,0,0,1,1,1,313.081086306358,2
201.0,6.53,2019.0,32.0,6.0,128.0,5000.0,0,0,1,1,1,313.081086306358,1
198.5,6.38,2019.0,12.0,8.0,128.0,4500.0,0,0,1,1,0,305.46674232296226,2
204.1,6.53,2019.0,16.0,8.0,128.0,5000.0,0,0,1,1,1,303.45967773553724,1
185.0,6.39,2019.0,32.0,8.0,256.0,3700.0,0,0,1,1,1,308.087799177645,3
150.0,6.26,2019.0,16.0,6.0,64.0,3260.0,0,0,0,1,1,313.081086306358,1
190.5,6.35,2019.0,20.0,4.0,128.0,5000.0,0,0,0,1,1,308.087799177645,2
190.5,6.35,2019.0,16.0,4.0,64.0,5000.0,0,0,0,1,1,308.087799177645,0
190.5,6.35,2019.0,8.0,4.0,64.0,5000.0,0,0,0,1,1,308.087799177645,0
200.0,6.7,2019.0,32.0,8.0,256.0,4000.0,1,0,1,1,0,308.087799177645,3
189.5,6.53,2019.0,25.0,6.0,128.0,3940.0,0,0,1,1,1,305.46674232296226,2
188.0,6.39,2019.0,16.0,8.0,256.0,4000.0,1,0,1,1,1,306.13365112444376,3
189.5,6.53,2019.0,32.0,6.0,128.0,4000.0,0,0,1,1,1,303.45967773553724,3
196.0,6.41,2019.0,12.0,12.0,256.0,4000.0,1,0,1,1,0,281.03391879355047,3
185.0,6.39,2019.0,32.0,8.0,128.0,3700.0,1,0,1,1,1,303.45967773553724,3
149.3,6.26,2019.0,16.0,4.0,64.0,3260.0,0,0,0,1,1,303.45967773553724,2
165.0,6.2,2018.0,8.0,4.0,128.0,4030.0,0,0,0,1,1,305.46674232296226,2
149.0,6.26,2018.0,16.0,4.0,32.0,3260.0,0,0,0,1,1,308.087799177645,1
163.5,6.22,2018.0,20.0,4.0,64.0,4030.0,0,0,0,1,1,281.03391879355047,2
163.5,6.2,2018.0,8.0,2.0,16.0,4030.0,0,0,0,1,1,305.46674232296226,0
163.5,6.2,2018.0,8.0,4.0,64.0,4030.0,0,0,0,1,1,308.087799177645,1
163.5,6.22,2019.0,13.0,2.0,32.0,4030.0,0,0,0,1,1,313.081086306358,0
163.5,6.22,2019.0,8.0,3.0,64.0,4030.0,0,0,0,1,1,306.13365112444376,0
163.5,6.22,2018.0,8.0,3.0,32.0,4030.0,0,0,0,1,1,303.45967773553724,0
143.0,6.22,2018.0,13.0,2.0,16.0,3260.0,0,0,0,1,1,305.46674232296226,0
164.0,6.3,2018.0,12.0,6.0,128.0,3315.0,0,0,1,1,1,303.45967773553724,2
164.0,6.3,2018.0,24.0,6.0,128.0,3315.0,0,0,1,1,1,281.03391879355047,3
150.0,6.0,2018.0,8.0,2.0,16.0,3360.0,0,0,0,1,1,303.45967773553724,0
164.0,6.3,2018.0,25.0,6.0,128.0,3315.0,0,0,1,1,1,281.03391879355047,2
162.0,6.3,2018.0,16.0,4.0,128.0,3315.0,0,0,1,1,1,281.03391879355047,2
160.5,6.41,2018.0,12.0,8.0,128.0,3400.0,0,0,1,1,0,281.03391879355047,3
156.0,6.41,2018.0,25.0,6.0,128.0,3400.0,0,0,1,1,1,281.03391879355047,2
152.0,6.22,2018.0,8.0,4.0,64.0,3260.0,0,0,0,1,1,305.46674232296226,1
149.3,6.26,2018.0,16.0,8.0,128.0,3260.0,0,0,1,1,1,308.087799177645,1
150.0,6.3,2018.0,12.0,6.0,64.0,3260.0,0,0,1,1,1,305.46674232296226,3
199.0,6.59,2018.0,8.0,8.0,256.0,4000.0,0,0,1,1,0,281.03391879355047,3
199.0,6.59,2018.0,8.0,6.0,128.0,4000.0,0,0,1,1,0,305.46674232296226,3
